Date,Product_Name,Sales_Units,Price_per_Unit,Store_Location
2024-10-18,Maggi Noodles (Pack of 12),270,185.10544795601228,Mumbai Central
2024-10-19,Maggi Noodles (Pack of 12),335,298.30176261212205,Mumbai Central
2024-10-20,Maggi Noodles (Pack of 12),340,219.86060705477428,Mumbai Central
2024-10-21,Maggi Noodles (Pack of 12),240,207.9043640181152,Mumbai Central
2024-10-22,Maggi Noodles (Pack of 12),249,193.880473360365,Mumbai Central
2024-10-23,Maggi Noodles (Pack of 12),257,253.22203016487077,Mumbai Central
2024-10-24,Maggi Noodles (Pack of 12),111,182.90934184655728,Mumbai Central
2024-10-25,Maggi Noodles (Pack of 12),131,303.5351121611833,Mumbai Central
2024-10-26,Maggi Noodles (Pack of 12),140,424.66412864562267,Mumbai Central
2024-10-27,Maggi Noodles (Pack of 12),144,156.81632106429697,Mumbai Central
2024-10-28,Maggi Noodles (Pack of 12),93,136.82545940941503,Mumbai Central
2024-10-29,Maggi Noodles (Pack of 12),94,215.03073534532425,Mumbai Central
2024-10-30,Maggi Noodles (Pack of 12),120,316.8855837516796,Mumbai Central
2024-10-31,Maggi Noodles (Pack of 12),127,268.44368590789577,Mumbai Central
2024-11-01,Maggi Noodles (Pack of 12),93,67.11570063469853,Mumbai Central
2024-11-02,Maggi Noodles (Pack of 12),145,221.36160250734213,Mumbai Central
2024-11-03,Maggi Noodles (Pack of 12),110,55.47857142895997,Mumbai Central
2024-11-04,Maggi Noodles (Pack of 12),117,82.97050402536262,Mumbai Central
2024-11-05,Maggi Noodles (Pack of 12),117,257.84164402703846,Mumbai Central
2024-11-06,Maggi Noodles (Pack of 12),117,73.58131732347705,Mumbai Central
2024-11-07,Maggi Noodles (Pack of 12),110,261.12578999134865,Mumbai Central
2024-11-08,Maggi Noodles (Pack of 12),89,107.06315738979463,Mumbai Central
2024-11-09,Maggi Noodles (Pack of 12),169,332.57960827422846,Mumbai Central
2024-11-10,Maggi Noodles (Pack of 12),131,130.16013600890312,Mumbai Central
2024-11-11,Maggi Noodles (Pack of 12),115,494.89188909655513,Mumbai Central
2024-11-12,Maggi Noodles (Pack of 12),101,273.69357897635035,Mumbai Central
2024-11-13,Maggi Noodles (Pack of 12),100,105.42625997188057,Mumbai Central
2024-11-14,Maggi Noodles (Pack of 12),91,436.254237852472,Mumbai Central
2024-11-15,Maggi Noodles (Pack of 12),100,345.5289314519552,Mumbai Central
2024-11-16,Maggi Noodles (Pack of 12),116,306.7435572613932,Mumbai Central
2024-11-17,Maggi Noodles (Pack of 12),131,466.3252408171005,Mumbai Central
2024-11-18,Maggi Noodles (Pack of 12),130,322.34795052882464,Mumbai Central
2024-11-19,Maggi Noodles (Pack of 12),117,412.9704949552948,Mumbai Central
2024-11-20,Maggi Noodles (Pack of 12),88,58.48440959825124,Mumbai Central
2024-11-21,Maggi Noodles (Pack of 12),96,416.9268321115729,Mumbai Central
2024-11-22,Maggi Noodles (Pack of 12),89,412.3424309439238,Mumbai Central
2024-11-23,Maggi Noodles (Pack of 12),133,388.6177612601875,Mumbai Central
2024-11-24,Maggi Noodles (Pack of 12),151,483.3409200797814,Mumbai Central
2024-11-25,Maggi Noodles (Pack of 12),111,86.87958002593378,Mumbai Central
2024-11-26,Maggi Noodles (Pack of 12),107,308.9962153322763,Mumbai Central
2024-11-27,Maggi Noodles (Pack of 12),108,354.96289530495676,Mumbai Central
2024-11-28,Maggi Noodles (Pack of 12),124,118.46729443034606,Mumbai Central
2024-11-29,Maggi Noodles (Pack of 12),125,244.4389076322206,Mumbai Central
2024-11-30,Maggi Noodles (Pack of 12),114,405.0916874269241,Mumbai Central
2024-12-01,Maggi Noodles (Pack of 12),126,452.4668301127271,Mumbai Central
2024-12-02,Maggi Noodles (Pack of 12),80,358.8107269295194,Mumbai Central
2024-12-03,Maggi Noodles (Pack of 12),125,430.9432714509846,Mumbai Central
2024-12-04,Maggi Noodles (Pack of 12),116,295.02746133439496,Mumbai Central
2024-12-05,Maggi Noodles (Pack of 12),62,345.1440147096772,Mumbai Central
2024-12-06,Maggi Noodles (Pack of 12),98,472.2442322488627,Mumbai Central
2024-12-07,Maggi Noodles (Pack of 12),151,282.539939878522,Mumbai Central
2024-12-08,Maggi Noodles (Pack of 12),133,163.12321729731184,Mumbai Central
2024-12-09,Maggi Noodles (Pack of 12),110,498.8326343320677,Mumbai Central
2024-12-10,Maggi Noodles (Pack of 12),93,152.6740026165303,Mumbai Central
2024-12-11,Maggi Noodles (Pack of 12),115,436.399036266426,Mumbai Central
2024-12-12,Maggi Noodles (Pack of 12),83,144.62835107853707,Mumbai Central
2024-12-13,Maggi Noodles (Pack of 12),91,155.18497363870054,Mumbai Central
2024-12-14,Maggi Noodles (Pack of 12),155,65.27049433198387,Mumbai Central
2024-12-15,Maggi Noodles (Pack of 12),142,450.493194475335,Mumbai Central
2024-12-16,Maggi Noodles (Pack of 12),95,400.6274319370582,Mumbai Central
2024-12-17,Maggi Noodles (Pack of 12),101,353.8764992056962,Mumbai Central
2024-12-18,Maggi Noodles (Pack of 12),124,169.702752297877,Mumbai Central
2024-12-19,Maggi Noodles (Pack of 12),101,223.59927891681758,Mumbai Central
2024-12-20,Maggi Noodles (Pack of 12),109,204.9304045121958,Mumbai Central
2024-12-21,Maggi Noodles (Pack of 12),161,423.3402520251311,Mumbai Central
2024-12-22,Maggi Noodles (Pack of 12),165,227.10188267654166,Mumbai Central
2024-12-23,Maggi Noodles (Pack of 12),148,248.0734212560521,Mumbai Central
2024-12-24,Maggi Noodles (Pack of 12),98,488.300252438816,Mumbai Central
2024-12-25,Maggi Noodles (Pack of 12),110,469.5257061060874,Mumbai Central
2024-12-26,Maggi Noodles (Pack of 12),106,244.6346985056846,Mumbai Central
2024-12-27,Maggi Noodles (Pack of 12),109,384.7031975002058,Mumbai Central
2024-12-28,Maggi Noodles (Pack of 12),138,349.9066202791093,Mumbai Central
2024-12-29,Maggi Noodles (Pack of 12),133,189.5703284521606,Mumbai Central
2024-12-30,Maggi Noodles (Pack of 12),103,421.43027361611,Mumbai Central
2024-12-31,Maggi Noodles (Pack of 12),92,375.8751567687931,Mumbai Central
2025-01-01,Maggi Noodles (Pack of 12),109,171.90140361052437,Mumbai Central
2025-01-02,Maggi Noodles (Pack of 12),114,442.24186648154,Mumbai Central
2025-01-03,Maggi Noodles (Pack of 12),96,396.7248374372734,Mumbai Central
2025-01-04,Maggi Noodles (Pack of 12),151,80.6182713147641,Mumbai Central
2025-01-05,Maggi Noodles (Pack of 12),171,341.28146185847123,Mumbai Central
2025-01-06,Maggi Noodles (Pack of 12),125,289.8847184728692,Mumbai Central
2025-01-07,Maggi Noodles (Pack of 12),115,181.71579372616898,Mumbai Central
2025-01-08,Maggi Noodles (Pack of 12),107,360.67718613240714,Mumbai Central
2025-01-09,Maggi Noodles (Pack of 12),118,188.39227159517716,Mumbai Central
2025-01-10,Maggi Noodles (Pack of 12),134,311.6943971971329,Mumbai Central
2025-01-11,Maggi Noodles (Pack of 12),165,287.20095512764726,Mumbai Central
2025-01-12,Maggi Noodles (Pack of 12),130,168.5442063278178,Mumbai Central
2025-01-13,Maggi Noodles (Pack of 12),105,380.4738956563858,Mumbai Central
2025-01-14,Maggi Noodles (Pack of 12),113,189.7129654518198,Mumbai Central
2025-01-15,Maggi Noodles (Pack of 12),132,345.27037281132755,Mumbai Central
2025-01-16,Maggi Noodles (Pack of 12),123,230.64458294515478,Mumbai Central
2025-01-17,Maggi Noodles (Pack of 12),134,161.5932736362604,Mumbai Central
2025-01-18,Maggi Noodles (Pack of 12),156,183.42716826938093,Mumbai Central
2025-01-19,Maggi Noodles (Pack of 12),151,133.55895158421953,Mumbai Central
2025-01-20,Maggi Noodles (Pack of 12),134,241.21616934604668,Mumbai Central
2025-01-21,Maggi Noodles (Pack of 12),154,453.884238992195,Mumbai Central
2025-01-22,Maggi Noodles (Pack of 12),90,338.44320559724474,Mumbai Central
2025-01-23,Maggi Noodles (Pack of 12),283,391.38519977490876,Mumbai Central
2025-01-24,Maggi Noodles (Pack of 12),278,299.83456038221584,Mumbai Central
2025-01-25,Maggi Noodles (Pack of 12),355,138.03982044289768,Mumbai Central
2025-01-26,Maggi Noodles (Pack of 12),353,426.7960666788498,Mumbai Central
2025-01-27,Maggi Noodles (Pack of 12),293,397.42638719163057,Mumbai Central
2025-01-28,Maggi Noodles (Pack of 12),264,372.9903422545952,Mumbai Central
2025-01-29,Maggi Noodles (Pack of 12),293,116.0327046243509,Mumbai Central
2025-01-30,Maggi Noodles (Pack of 12),95,376.62442212508086,Mumbai Central
2025-01-31,Maggi Noodles (Pack of 12),107,311.47298261975067,Mumbai Central
2025-02-01,Maggi Noodles (Pack of 12),141,379.94778684265583,Mumbai Central
2025-02-02,Maggi Noodles (Pack of 12),176,108.85659396156272,Mumbai Central
2025-02-03,Maggi Noodles (Pack of 12),133,58.337183089417586,Mumbai Central
2025-02-04,Maggi Noodles (Pack of 12),144,166.8471073748742,Mumbai Central
2025-02-05,Maggi Noodles (Pack of 12),106,163.97629187790278,Mumbai Central
2025-02-06,Maggi Noodles (Pack of 12),95,385.26821076883675,Mumbai Central
2025-02-07,Maggi Noodles (Pack of 12),121,498.20432909223587,Mumbai Central
2025-02-08,Maggi Noodles (Pack of 12),174,328.17895511915657,Mumbai Central
2025-02-09,Maggi Noodles (Pack of 12),127,211.85927700385957,Mumbai Central
2025-02-10,Maggi Noodles (Pack of 12),125,360.65414102279607,Mumbai Central
2025-02-11,Maggi Noodles (Pack of 12),121,127.02855160822398,Mumbai Central
2025-02-12,Maggi Noodles (Pack of 12),113,439.11503475622,Mumbai Central
2025-02-13,Maggi Noodles (Pack of 12),95,349.5585875451498,Mumbai Central
2025-02-14,Maggi Noodles (Pack of 12),130,194.46898027933307,Mumbai Central
2025-02-15,Maggi Noodles (Pack of 12),170,440.0355761284576,Mumbai Central
2025-02-16,Maggi Noodles (Pack of 12),166,323.07722241879674,Mumbai Central
2025-02-17,Maggi Noodles (Pack of 12),102,156.32306049639067,Mumbai Central
2025-02-18,Maggi Noodles (Pack of 12),96,333.7204627959501,Mumbai Central
2025-02-19,Maggi Noodles (Pack of 12),122,110.96025438479776,Mumbai Central
2025-02-20,Maggi Noodles (Pack of 12),138,363.0914997476751,Mumbai Central
2025-02-21,Maggi Noodles (Pack of 12),126,149.5548498089388,Mumbai Central
2025-02-22,Maggi Noodles (Pack of 12),163,361.88841299957977,Mumbai Central
2025-02-23,Maggi Noodles (Pack of 12),167,278.4682859412496,Mumbai Central
2025-02-24,Maggi Noodles (Pack of 12),150,366.77561556934046,Mumbai Central
2025-02-25,Maggi Noodles (Pack of 12),100,222.75967433956254,Mumbai Central
2025-02-26,Maggi Noodles (Pack of 12),109,194.37868549054284,Mumbai Central
2025-02-27,Maggi Noodles (Pack of 12),121,453.68772258310565,Mumbai Central
2025-02-28,Maggi Noodles (Pack of 12),136,65.27606828068876,Mumbai Central
2025-03-01,Maggi Noodles (Pack of 12),167,492.0888142300222,Mumbai Central
2025-03-02,Maggi Noodles (Pack of 12),139,382.3316189912642,Mumbai Central
2025-03-03,Maggi Noodles (Pack of 12),115,163.30243145844867,Mumbai Central
2025-03-04,Maggi Noodles (Pack of 12),98,81.13679851309959,Mumbai Central
2025-03-05,Maggi Noodles (Pack of 12),113,247.82605905231298,Mumbai Central
2025-03-06,Maggi Noodles (Pack of 12),90,203.46046754469816,Mumbai Central
2025-03-07,Maggi Noodles (Pack of 12),99,233.5802777339719,Mumbai Central
2025-03-08,Maggi Noodles (Pack of 12),122,336.7610109728879,Mumbai Central
2025-03-09,Maggi Noodles (Pack of 12),138,125.79558762479442,Mumbai Central
2025-03-10,Maggi Noodles (Pack of 12),133,158.11860375131002,Mumbai Central
2025-03-11,Maggi Noodles (Pack of 12),122,216.06605759355867,Mumbai Central
2025-03-12,Maggi Noodles (Pack of 12),318,183.0089403743577,Mumbai Central
2025-03-13,Maggi Noodles (Pack of 12),319,399.463606601435,Mumbai Central
2025-03-14,Maggi Noodles (Pack of 12),312,84.15214752481589,Mumbai Central
2025-03-15,Maggi Noodles (Pack of 12),414,284.562210903893,Mumbai Central
2025-03-16,Maggi Noodles (Pack of 12),376,363.88673314215237,Mumbai Central
2025-03-17,Maggi Noodles (Pack of 12),295,207.82622337158736,Mumbai Central
2025-03-18,Maggi Noodles (Pack of 12),331,62.421233450727236,Mumbai Central
2025-03-19,Maggi Noodles (Pack of 12),127,477.90487819582756,Mumbai Central
2025-03-20,Maggi Noodles (Pack of 12),132,273.8654799056568,Mumbai Central
2025-03-21,Maggi Noodles (Pack of 12),122,424.62963826187126,Mumbai Central
2025-03-22,Maggi Noodles (Pack of 12),174,456.2065174023238,Mumbai Central
2025-03-23,Maggi Noodles (Pack of 12),161,354.84529335358474,Mumbai Central
2025-03-24,Maggi Noodles (Pack of 12),112,339.8422775506036,Mumbai Central
2025-03-25,Maggi Noodles (Pack of 12),134,318.4218781794528,Mumbai Central
2025-03-26,Maggi Noodles (Pack of 12),139,482.4209306879706,Mumbai Central
2025-03-27,Maggi Noodles (Pack of 12),115,187.70804228125118,Mumbai Central
2025-03-28,Maggi Noodles (Pack of 12),113,164.14111764636272,Mumbai Central
2025-03-29,Maggi Noodles (Pack of 12),159,325.56818075398166,Mumbai Central
2025-03-30,Maggi Noodles (Pack of 12),143,114.71242965241318,Mumbai Central
2025-03-31,Maggi Noodles (Pack of 12),137,327.67993013679865,Mumbai Central
2025-04-01,Maggi Noodles (Pack of 12),126,252.7838280985699,Mumbai Central
2025-04-02,Maggi Noodles (Pack of 12),87,295.4470823789686,Mumbai Central
2025-04-03,Maggi Noodles (Pack of 12),112,365.1849379116515,Mumbai Central
2025-04-04,Maggi Noodles (Pack of 12),138,91.09910425003372,Mumbai Central
2025-04-05,Maggi Noodles (Pack of 12),167,223.7565601600848,Mumbai Central
2025-04-06,Maggi Noodles (Pack of 12),159,116.63181335735499,Mumbai Central
2025-04-07,Maggi Noodles (Pack of 12),127,153.06578011724366,Mumbai Central
2025-04-08,Maggi Noodles (Pack of 12),130,72.24866747743104,Mumbai Central
2025-04-09,Maggi Noodles (Pack of 12),118,429.21338078094107,Mumbai Central
2025-04-10,Maggi Noodles (Pack of 12),135,72.94290868301665,Mumbai Central
2025-04-11,Maggi Noodles (Pack of 12),125,309.8010757062769,Mumbai Central
2025-04-12,Maggi Noodles (Pack of 12),181,374.20768511256045,Mumbai Central
2025-04-13,Maggi Noodles (Pack of 12),176,84.72995351264629,Mumbai Central
2025-04-14,Maggi Noodles (Pack of 12),123,108.71507295353308,Mumbai Central
2025-04-15,Maggi Noodles (Pack of 12),105,402.6034463013099,Mumbai Central
2025-04-16,Maggi Noodles (Pack of 12),128,176.71540602255794,Mumbai Central
2025-04-17,Maggi Noodles (Pack of 12),112,101.08837630562061,Mumbai Central
2025-04-18,Maggi Noodles (Pack of 12),154,465.91906045840966,Mumbai Central
2025-04-19,Maggi Noodles (Pack of 12),177,127.56243497235177,Mumbai Central
2025-04-20,Maggi Noodles (Pack of 12),160,239.27087489569632,Mumbai Central
2025-04-21,Maggi Noodles (Pack of 12),123,180.81913120598838,Mumbai Central
2025-04-22,Maggi Noodles (Pack of 12),121,447.85762683534136,Mumbai Central
2025-04-23,Maggi Noodles (Pack of 12),147,267.6633996988779,Mumbai Central
2025-04-24,Maggi Noodles (Pack of 12),133,348.5505485194148,Mumbai Central
2025-04-25,Maggi Noodles (Pack of 12),146,294.4458440503289,Mumbai Central
2025-04-26,Maggi Noodles (Pack of 12),173,285.5163943848038,Mumbai Central
2025-04-27,Maggi Noodles (Pack of 12),165,421.06408021078266,Mumbai Central
2025-04-28,Maggi Noodles (Pack of 12),139,95.03029256905177,Mumbai Central
2025-04-29,Maggi Noodles (Pack of 12),118,287.8037918845978,Mumbai Central
2025-04-30,Maggi Noodles (Pack of 12),120,82.86524548471068,Mumbai Central
2025-05-01,Maggi Noodles (Pack of 12),108,251.70406682702333,Mumbai Central
2025-05-02,Maggi Noodles (Pack of 12),131,374.5795113235845,Mumbai Central
2025-05-03,Maggi Noodles (Pack of 12),189,96.28421887572921,Mumbai Central
2025-05-04,Maggi Noodles (Pack of 12),155,142.0672933142343,Mumbai Central
2025-05-05,Maggi Noodles (Pack of 12),150,117.38178689759052,Mumbai Central
2025-05-06,Maggi Noodles (Pack of 12),148,294.73605240154745,Mumbai Central
2025-05-07,Maggi Noodles (Pack of 12),115,253.00789354660597,Mumbai Central
2025-05-08,Maggi Noodles (Pack of 12),120,98.8241600536424,Mumbai Central
2025-05-09,Maggi Noodles (Pack of 12),158,155.7278155132293,Mumbai Central
2025-05-10,Maggi Noodles (Pack of 12),159,286.92794067788236,Mumbai Central
2025-05-11,Maggi Noodles (Pack of 12),174,249.847014065184,Mumbai Central
2025-05-12,Maggi Noodles (Pack of 12),120,213.00129140252753,Mumbai Central
2025-05-13,Maggi Noodles (Pack of 12),131,493.5928001070218,Mumbai Central
2025-05-14,Maggi Noodles (Pack of 12),131,87.97126193730071,Mumbai Central
2025-05-15,Maggi Noodles (Pack of 12),129,210.34916721903724,Mumbai Central
2025-05-16,Maggi Noodles (Pack of 12),115,203.4068020363297,Mumbai Central
2025-05-17,Maggi Noodles (Pack of 12),171,397.6195152668461,Mumbai Central
2025-05-18,Maggi Noodles (Pack of 12),180,325.8358732958461,Mumbai Central
2025-05-19,Maggi Noodles (Pack of 12),138,137.7512259049356,Mumbai Central
2025-05-20,Maggi Noodles (Pack of 12),125,217.1760698780284,Mumbai Central
2025-05-21,Maggi Noodles (Pack of 12),139,230.3974657945753,Mumbai Central
2025-05-22,Maggi Noodles (Pack of 12),139,70.73955449265966,Mumbai Central
2025-05-23,Maggi Noodles (Pack of 12),138,149.89328955662836,Mumbai Central
2025-05-24,Maggi Noodles (Pack of 12),149,347.78001469747863,Mumbai Central
2025-05-25,Maggi Noodles (Pack of 12),172,198.4043443086513,Mumbai Central
2025-05-26,Maggi Noodles (Pack of 12),139,248.66243112827325,Mumbai Central
2025-05-27,Maggi Noodles (Pack of 12),95,57.77900417150989,Mumbai Central
2025-05-28,Maggi Noodles (Pack of 12),107,467.28500347326786,Mumbai Central
2025-05-29,Maggi Noodles (Pack of 12),133,88.19108312104134,Mumbai Central
2025-05-30,Maggi Noodles (Pack of 12),142,471.1900763389245,Mumbai Central
2025-05-31,Maggi Noodles (Pack of 12),184,81.37261597685696,Mumbai Central
2025-06-01,Maggi Noodles (Pack of 12),172,288.926163742997,Mumbai Central
2025-06-02,Maggi Noodles (Pack of 12),122,121.55182317468228,Mumbai Central
2025-06-03,Maggi Noodles (Pack of 12),149,184.74897562544152,Mumbai Central
2025-06-04,Maggi Noodles (Pack of 12),121,391.2920584277993,Mumbai Central
2025-06-05,Maggi Noodles (Pack of 12),109,353.80402511083753,Mumbai Central
2025-06-06,Maggi Noodles (Pack of 12),124,150.69283002463135,Mumbai Central
2025-06-07,Maggi Noodles (Pack of 12),181,198.80566034567312,Mumbai Central
2025-06-08,Maggi Noodles (Pack of 12),185,455.2632607323478,Mumbai Central
2025-06-09,Maggi Noodles (Pack of 12),125,310.1095651089617,Mumbai Central
2025-06-10,Maggi Noodles (Pack of 12),148,425.58142329074167,Mumbai Central
2025-06-11,Maggi Noodles (Pack of 12),147,136.2111544211518,Mumbai Central
2025-06-12,Maggi Noodles (Pack of 12),133,457.84545457658754,Mumbai Central
2025-06-13,Maggi Noodles (Pack of 12),152,182.5033313591089,Mumbai Central
2025-06-14,Maggi Noodles (Pack of 12),174,483.5546123605351,Mumbai Central
2025-06-15,Maggi Noodles (Pack of 12),158,266.17916777808244,Mumbai Central
2025-06-16,Maggi Noodles (Pack of 12),123,61.63546737689407,Mumbai Central
2025-06-17,Maggi Noodles (Pack of 12),135,258.7147161869718,Mumbai Central
2025-06-18,Maggi Noodles (Pack of 12),131,438.77488363529426,Mumbai Central
2025-06-19,Maggi Noodles (Pack of 12),141,70.45738683837106,Mumbai Central
2025-06-20,Maggi Noodles (Pack of 12),135,350.1415919317793,Mumbai Central
2025-06-21,Maggi Noodles (Pack of 12),202,165.97277744795377,Mumbai Central
2025-06-22,Maggi Noodles (Pack of 12),209,376.91790310744625,Mumbai Central
2025-06-23,Maggi Noodles (Pack of 12),147,260.6227775952706,Mumbai Central
2025-06-24,Maggi Noodles (Pack of 12),156,165.29961398145613,Mumbai Central
2025-06-25,Maggi Noodles (Pack of 12),130,50.53881327986438,Mumbai Central
2025-06-26,Maggi Noodles (Pack of 12),148,317.5921852836435,Mumbai Central
2025-06-27,Maggi Noodles (Pack of 12),135,471.4848266751491,Mumbai Central
2025-06-28,Maggi Noodles (Pack of 12),173,483.225226950192,Mumbai Central
2025-06-29,Maggi Noodles (Pack of 12),174,206.86608493810957,Mumbai Central
2025-06-30,Maggi Noodles (Pack of 12),126,127.84207091352387,Mumbai Central
2025-07-01,Maggi Noodles (Pack of 12),128,343.8420167599963,Mumbai Central
2025-07-02,Maggi Noodles (Pack of 12),141,321.26162018084915,Mumbai Central
2025-07-03,Maggi Noodles (Pack of 12),131,139.78737554038844,Mumbai Central
2025-07-04,Maggi Noodles (Pack of 12),130,394.27037828505627,Mumbai Central
2025-07-05,Maggi Noodles (Pack of 12),168,73.86052940874234,Mumbai Central
2025-07-06,Maggi Noodles (Pack of 12),187,411.0077039802439,Mumbai Central
2025-07-07,Maggi Noodles (Pack of 12),147,134.95440499688692,Mumbai Central
2025-07-08,Maggi Noodles (Pack of 12),154,75.30771366654228,Mumbai Central
2025-07-09,Maggi Noodles (Pack of 12),127,323.2274761184392,Mumbai Central
2025-07-10,Maggi Noodles (Pack of 12),141,425.651498760697,Mumbai Central
2025-07-11,Maggi Noodles (Pack of 12),161,346.3595540724877,Mumbai Central
2025-07-12,Maggi Noodles (Pack of 12),201,340.39289949727026,Mumbai Central
2025-07-13,Maggi Noodles (Pack of 12),193,339.8359026549255,Mumbai Central
2025-07-14,Maggi Noodles (Pack of 12),121,404.9486321389702,Mumbai Central
2025-07-15,Maggi Noodles (Pack of 12),164,170.48438081189198,Mumbai Central
2025-07-16,Maggi Noodles (Pack of 12),134,363.33486571113326,Mumbai Central
2025-07-17,Maggi Noodles (Pack of 12),143,447.4334010185386,Mumbai Central
2025-07-18,Maggi Noodles (Pack of 12),133,377.69953260684724,Mumbai Central
2025-07-19,Maggi Noodles (Pack of 12),188,213.85582968510928,Mumbai Central
2025-07-20,Maggi Noodles (Pack of 12),198,261.2294634968521,Mumbai Central
2025-07-21,Maggi Noodles (Pack of 12),148,188.38892771971712,Mumbai Central
2025-07-22,Maggi Noodles (Pack of 12),125,454.371112878457,Mumbai Central
2025-07-23,Maggi Noodles (Pack of 12),147,144.235465472923,Mumbai Central
2025-07-24,Maggi Noodles (Pack of 12),131,271.4410173806406,Mumbai Central
2025-07-25,Maggi Noodles (Pack of 12),144,349.12036907738025,Mumbai Central
2025-07-26,Maggi Noodles (Pack of 12),204,211.61622094529284,Mumbai Central
2025-07-27,Maggi Noodles (Pack of 12),170,184.84870600986255,Mumbai Central
2025-07-28,Maggi Noodles (Pack of 12),144,429.5885781947005,Mumbai Central
2025-07-29,Maggi Noodles (Pack of 12),123,453.6633255959185,Mumbai Central
2025-07-30,Maggi Noodles (Pack of 12),157,342.90190470737156,Mumbai Central
2025-07-31,Maggi Noodles (Pack of 12),148,322.7302776462024,Mumbai Central
2025-08-01,Maggi Noodles (Pack of 12),135,408.4428940309176,Mumbai Central
2025-08-02,Maggi Noodles (Pack of 12),190,136.50617815883325,Mumbai Central
2025-08-03,Maggi Noodles (Pack of 12),185,291.266950545682,Mumbai Central
2025-08-04,Maggi Noodles (Pack of 12),165,95.00588574547584,Mumbai Central
2025-08-05,Maggi Noodles (Pack of 12),168,462.05496672232607,Mumbai Central
2025-08-06,Maggi Noodles (Pack of 12),173,385.274868454234,Mumbai Central
2025-08-07,Maggi Noodles (Pack of 12),158,475.3163842733758,Mumbai Central
2025-08-08,Maggi Noodles (Pack of 12),112,368.70144251777884,Mumbai Central
2025-08-09,Maggi Noodles (Pack of 12),192,252.46767002281774,Mumbai Central
2025-08-10,Maggi Noodles (Pack of 12),190,81.44338044936062,Mumbai Central
2025-08-11,Maggi Noodles (Pack of 12),133,364.69305834342987,Mumbai Central
2025-08-12,Maggi Noodles (Pack of 12),349,363.4713561874402,Mumbai Central
2025-08-13,Maggi Noodles (Pack of 12),346,206.5317789315484,Mumbai Central
2025-08-14,Maggi Noodles (Pack of 12),372,410.9894064105393,Mumbai Central
2025-08-15,Maggi Noodles (Pack of 12),357,431.37866644605367,Mumbai Central
2025-08-16,Maggi Noodles (Pack of 12),493,217.07380889110107,Mumbai Central
2025-08-17,Maggi Noodles (Pack of 12),473,376.40034657530714,Mumbai Central
2025-08-18,Maggi Noodles (Pack of 12),357,70.55998604534771,Mumbai Central
2025-08-19,Maggi Noodles (Pack of 12),164,480.0345805901992,Mumbai Central
2025-08-20,Maggi Noodles (Pack of 12),134,372.197388624119,Mumbai Central
2025-08-21,Maggi Noodles (Pack of 12),135,419.8933468789459,Mumbai Central
2025-08-22,Maggi Noodles (Pack of 12),166,414.88269797994485,Mumbai Central
2025-08-23,Maggi Noodles (Pack of 12),221,371.7100906241639,Mumbai Central
2025-08-24,Maggi Noodles (Pack of 12),209,471.31735318503127,Mumbai Central
2025-08-25,Maggi Noodles (Pack of 12),150,313.3830898022205,Mumbai Central
2025-08-26,Maggi Noodles (Pack of 12),149,233.30727767662663,Mumbai Central
2025-08-27,Maggi Noodles (Pack of 12),134,248.83659298142757,Mumbai Central
2025-08-28,Maggi Noodles (Pack of 12),142,190.94446026890668,Mumbai Central
2025-08-29,Maggi Noodles (Pack of 12),147,311.2739252844097,Mumbai Central
2025-08-30,Maggi Noodles (Pack of 12),176,309.1690259779663,Mumbai Central
2025-08-31,Maggi Noodles (Pack of 12),183,108.99425771511619,Mumbai Central
2025-09-01,Maggi Noodles (Pack of 12),150,293.7171858988003,Mumbai Central
2025-09-02,Maggi Noodles (Pack of 12),143,294.1762754919423,Mumbai Central
2025-09-03,Maggi Noodles (Pack of 12),141,384.679948539183,Mumbai Central
2025-09-04,Maggi Noodles (Pack of 12),138,405.7772791779246,Mumbai Central
2025-09-05,Maggi Noodles (Pack of 12),158,135.22355778661364,Mumbai Central
2025-09-06,Maggi Noodles (Pack of 12),226,439.85391088373507,Mumbai Central
2025-09-07,Maggi Noodles (Pack of 12),206,148.98102265349803,Mumbai Central
2025-09-08,Maggi Noodles (Pack of 12),130,493.1453366639693,Mumbai Central
2025-09-09,Maggi Noodles (Pack of 12),164,129.68500484604016,Mumbai Central
2025-09-10,Maggi Noodles (Pack of 12),161,483.3697459685837,Mumbai Central
2025-09-11,Maggi Noodles (Pack of 12),158,485.4102084631639,Mumbai Central
2025-09-12,Maggi Noodles (Pack of 12),142,213.0316629686676,Mumbai Central
2025-09-13,Maggi Noodles (Pack of 12),209,484.7755774335533,Mumbai Central
2025-09-14,Maggi Noodles (Pack of 12),177,167.4898651200371,Mumbai Central
2025-09-15,Maggi Noodles (Pack of 12),144,400.9831311078726,Mumbai Central
2025-09-16,Maggi Noodles (Pack of 12),158,198.87403765153942,Mumbai Central
2025-09-17,Maggi Noodles (Pack of 12),159,394.18984144747776,Mumbai Central
2025-09-18,Maggi Noodles (Pack of 12),150,366.19953809983787,Mumbai Central
2025-09-19,Maggi Noodles (Pack of 12),145,493.3844705307111,Mumbai Central
2025-09-20,Maggi Noodles (Pack of 12),201,238.72717643463363,Mumbai Central
2025-09-21,Maggi Noodles (Pack of 12),180,74.31399149175375,Mumbai Central
2025-09-22,Maggi Noodles (Pack of 12),122,359.4769854649467,Mumbai Central
2025-09-23,Maggi Noodles (Pack of 12),152,197.22214047011755,Mumbai Central
